-0.5076663, -0.00012034963, 
-0.5079061, -0.00023979766, 
-0.5082635, -0.00035744926, 
-0.50873595, -0.00047242286, 
-0.50931984, -0.00058385695, 
-0.5100107, -0.00069091626, 
-0.5108035, -0.0007927983, 
-0.5116923, -0.00088873896, 
-0.5126703, -0.0009780186, 
-0.5137303, -0.0010599674, 
-0.51486427, -0.0011339705, 
-0.5160637, -0.001199472, 
-0.5173197, -0.0012559801, 
-0.51862276, -0.0013030705, 
-0.51996315, -0.0013403891, 
-0.52133083, -0.0013676558, 
-0.52271545, -0.0013846654, 
-0.52410674, -0.0013912902, 
-0.5254942, -0.0013874803, 
-0.5268675, -0.0013732644, 
-0.52821624, -0.0013487493, 
-0.5295304, -0.0013141192, 
-0.5308, -0.0012696346, 
-0.5320156, -0.0012156295, 
-0.53316814, -0.0011525097, 
-0.5342489, -0.0010807492, 
-0.53524977, -0.0010008869, 
-0.53616333, -0.0009135221, 
-0.5369826, -0.00081931043, 
-0.5377016, -0.00071895856, 
-0.5383148, -0.0006132191, 
-0.5388177, -0.0005028848, 
-0.53920645, -0.00038878262, 
-0.53947824, -0.00027176773, 
-0.53963095, -0.00015271684, 
-0.5396635, -3.252189e-05, 
-0.5395756, 8.791669e-05, 
-0.53936785, 0.00020769665, 
-0.53904194, 0.00032592067, 
-0.5386002, 0.00044170296, 
-0.53804606, 0.00055417593, 
-0.53738356, 0.0006624966, 
-0.5366177, 0.00076585304, 
-0.53575426, 0.0008634702, 
-0.53479964, 0.000954616, 
-0.533761, 0.0010386065, 
-0.5326462, 0.0011148115, 
-0.53146356, 0.001182659, 
-0.5302219, 0.0012416391, 
-0.5289306, 0.0012913094, 
-0.5275993, 0.0013312964, 
-0.526238, 0.0013612995, 
-0.5248569, 0.0013810935, 
-0.52346635, 0.0013905296, 
-0.52207685, 0.0013895365, 
-0.5206987, 0.001378122, 
-0.51934236, 0.0013563719, 
-0.5180179, 0.0013244495, 
-0.5167353, 0.001282595, 
-0.5155042, 0.0012311225, 
-0.5143338, 0.001170419, 
-0.5132328, 0.0011009404, 
-0.5122096, 0.0010232083, 
-0.51127183, 0.00093780615, 
-0.5104264, 0.00084537495, 
-0.5096798, 0.0007466081, 
-0.50903755, 0.0006422463, 
-0.5085045, 0.000533072, 
-0.5080846, 0.00041990366, 
-0.507781, 0.00030358936, 
-0.507596, 0.00018500065, 
-0.507531, 6.502602e-05, 
-0.5075864, -5.5435743e-05, 
-0.5077619, -0.00017548222, 
-0.5080561, -0.00029421409, 
-0.50846684, -0.00041074178, 
-0.50899106, -0.0005241922, 
-0.5096248, -0.00063371507, 
-0.5103633, -0.00073848944, 
-0.51120096, -0.0008377297, 
-0.5121317, -0.0009306917, 
-0.51314837, -0.001016678, 
-0.5142434, -0.0010950433, 
-0.5154086, -0.0011651994, 
-0.51663524, -0.0012266196, 
-0.51791406, -0.0012788425, 
-0.51923555, -0.0013214757, 
-0.5205897, -0.0013541991, 
-0.5219665, -0.0013767666, 
-0.5233555, -0.0013890086, 
-0.52474636, -0.0013908332, 
-0.5261286, -0.0013822264, 
-0.5274918, -0.0013632531, 
-0.5288259, -0.0013340559, 
-0.53012073, -0.0012948542, 
-0.53136665, -0.0012459427, 
-0.5325544, -0.0011876887, 
-0.5336749, -0.0011205298, 
-0.5347199, -0.0010449705, 
-0.5356814, -0.0009615778, 
-0.5365524, -0.00087097764, 
-0.5373263, -0.0007738498, 
-0.5379972, -0.0006709226, 
-0.53856015, -0.0005629681, 
-0.53901094, -0.00045079537, 
-0.5393462, -0.00033524522, 
-0.53956336, -0.00021718345, 
-0.5396609, -9.7494645e-05, 
-0.539638, 2.2924523e-05, 
-0.5394948, 0.00014317196, 
-0.53923243, 0.00026234682, 
-0.5388529, 0.0003795563, 
-0.538359, 0.00049392215, 
-0.53775436, 0.0006045874, 
-0.53704363, 0.0007107224, 
-0.5362321, 0.0008115316, 
-0.5353259, 0.000906259, 
-0.5343317, 0.000994194, 
-0.533257, 0.0010746768, 
-0.53210986, 0.0011471031, 
-0.5308989, 0.0012109295, 
-0.5296333, 0.0012656765, 
-0.52832234, 0.0013109328, 
-0.526976, 0.0013463583, 
-0.5256043, 0.001371687, 
-0.52421755, 0.0013867284, 
-0.5228262, 0.0013913693, 
-0.5214406, 0.001385575, 
-0.5200712, 0.001369389, 
-0.5187283, 0.0013429329, 
-0.5174219, 0.0013064058, 
-0.5161618, 0.0012600818, 
-0.5149575, 0.0012043093, 
-0.513818, 0.001139507, 
-0.5127518, 0.0010661617, 
-0.511767, 0.000984824, 
-0.51087093, 0.0008961045, 
-0.51007026, 0.00080066867, 
-0.509371, 0.00069923257, 
-0.50877845, 0.0005925567, 
-0.508297, 0.0004814409, 
-0.5079303, 0.00036671796, 
-0.5076811, 0.00024924762, 
-0.50755113, 0.00012991003, 
-0.50754154, 9.599215e-06, 
-0.50765234, -0.000110783505, 
-0.50788265, -0.0002303363, 
-0.5082308, -0.00034816354, 
-0.50869423, -0.00046338237, 
-0.50926936, -0.0005751294, 
-0.5099519, -0.00068256713, 
-0.51073676, -0.00078489014, 
-0.51161814, -0.0008813311, 
-0.5125893, -0.00097116665, 
-0.513643, -0.0010537228, 
-0.5147714, -0.00112838, 
-0.51596594, -0.0011945775, 
-0.5172178, -0.0012518186, 
-0.51851743, -0.0012996731, 
-0.51985526, -0.0013377815, 
-0.5212211, -0.0013658574, 
-0.52260476, -0.0013836899, 
-0.52399594, -0.0013911448, 
-0.5253841, -0.0013881661, 
-0.52675885, -0.0013747762, 
-0.52810997, -0.0013510758, 
-0.5294272, -0.0013172431, 
-0.53070074, -0.0012735322, 
-0.53192097, -0.0012202716, 
-0.53307885, -0.0011578613, 
-0.5341656, -0.0010867703, 
-0.5351732, -0.0010075322, 
-0.5360939, -0.00092074176, 
